896787,3220
1774518,6421
282427,1017
377652,1348
1575235,5669
547838,1950
1496213,5377
1513840,5439
1324908,4745
311016,1127
968455,3480
497553,1775
606180,2175
1463294,5259
817013,2913
872585,3136
1672767,6019
973383,3507
1440071,5179
1416498,5092
420626,1508
389062,1392
323275,1166
737363,2639
1842801,6646
135036,455
1240560,4480
1349406,4839
1079812,3864
733475,2626
279854,1006
1339814,4807
405002,1453
407716,1465
386182,1381
780915,2776
210170,735
885299,3184
1775395,6425
535703,1912
678625,2444
566362,2029
231065,814
456790,1633
2010970,7245
1906057,6868
587358,2103
298393,1086
1566766,5635
297564,1082
1300998,4647
1048966,3767
176062,616
842853,3018
1905467,6867
1456874,5237
905400,3250
972476,3502
645300,2315
996950,3595
821553,2927
204640,722
465955,1673
827522,2955
827251,2952
760539,2717
403873,1445
1332633,4772
1753321,6336
2023392,7296
1107833,3962
675378,2429
1196253,4302
1188585,4267
1959018,7059
90317,291
846280,3034
1541863,5555
108717,350
1281941,4593
62885,197
324556,1171
1053453,3783
714072,2563
714076,2564
919488,3303
1228166,4430
785378,2793
268143,959
621499,2246
1017319,3664
13052,43
966340,3469
987019,3557
89618,288
757419,2706
1547860,5573
2041025,7356
1565051,5627
1155936,4149
1863696,6729
1652892,5953
1287048,4609
993678,3583
1992556,7182
725559,2599
40960,129
1676592,6033
216024,759
1747940,6310
1876603,6768
1766609,6390
1554590,5591
1115160,3986
2011396,7246
182931,640
1222234,4404
482636,1719
1038735,3730
1637430,5892
1086745,3887
1773176,6417
1044611,3749
922955,3320
1108132,3963
737117,2638
72254,230
91683,296
2035982,7334
1641509,5903
405927,1456
532442,1904
1280718,4586
268856,962
133836,449
1916515,6916
1019429,3667
1994529,7188
1910777,6888
1016199,3659
378256,1353
977149,3522
117066,378
170456,589
1965716,7085
1081428,3872
1350073,4847
588235,2107
241193,855
822469,2932
1950138,7027
120607,397
2001487,7212
1455231,5229
646143,2318
760294,2714
609983,2181
466868,1674
500451,1784
261021,940
1879373,6778
1392457,5010
1171244,4204
1218201,4387
1354188,4869
327763,1183
680236,2447
1528827,5501
579967,2077
1321057,4724
1577179,5675
323425,1168
41825,135
100951,323
539865,1926
800528,2841
128468,426
1971223,7106
702381,2524
599804,2159
1906645,6873
141597,475
686397,2476
1367143,4920
25544,79
1991041,7176
1873443,6763
289304,1045
2027278,7311
542027,1932
582660,2086
1200913,4324
413484,1487
1835861,6631
1501470,5391
911823,3274
1670069,6011
1983777,7152
57086,181
1815411,6569
1216173,4374
427170,1523
260080,935
731228,2614
1552998,5588
278902,1001
778821,2771
102362,327
1287457,4611
1386224,4994
95161,303
1980233,7133
1731980,6249
853917,3056
401822,1438
1758474,6352
255712,919
1656654,5965
123736,412
289879,1050
1491271,5359
1729991,6240
1709971,6156
2050680,7402
1557125,5603
1469947,5282
212022,744
1115809,3990
1612730,5787
1574042,5662
445493,1593
596077,2144
584961,2096
1090283,3901
2051549,7405
1636956,5891
1119806,4011
1618163,5815
1451935,5217
312564,1133
356121,1275
813863,2899
2082974,7509
2065881,7459
175741,615
1192765,4291
1947452,7017
164193,558
1570913,5648
771525,2745
1711922,6166
1583272,5691
760351,2716
1251137,4516
2037467,7345
395912,1417
801477,2845
1155219,4142
830650,2965
1151517,4127
598194,2155
2042986,7363
1209474,4358
1580679,5683
1475813,5306
1709860,6154
1822890,6591
2059098,7432
1273281,4566
1351591,4857
460046,1647
1799156,6502
1603570,5759
1643467,5910
825934,2946
1210755,4361
1755750,6346
1348596,4836
1303995,4655
580975,2082
544893,1939
1219615,4392
359163,1289
1109124,3968
231100,815
1693724,6093
1051684,3776
1295324,4629
39012,121
527768,1886
1916658,6917
386611,1383
1057358,3792
1240892,4482
874286,3143
2066984,7463
286210,1031
430724,1537
333160,1204
12030,40
182436,634
240120,849
467295,1676
661368,2365
1180332,4231
1551150,5581
212805,748
650127,2335
305217,1106
1912538,6894
2051717,7406
690569,2492
1555319,5596
141459,474
365994,1313
484248,1725
1508277,5417
879255,3164
1872654,6754
1143933,4102
1382429,4982
1671079,6014
1746062,6306
168062,576
98842,317
711205,2555
1753347,6337
1367089,4919
570540,2043
628864,2263
1853972,6688
404087,1448
1736001,6262
1574620,5667
197786,697
840358,3005
38622,119
788374,2802
246751,878
1494148,5367
1873306,6761
1363420,4908
1967283,7090
563570,2012
1318453,4707
175246,612
1310438,4673
655459,2349
1301820,4649
1750809,6325
1480300,5319
1118450,4006
1155913,4148
1267918,4554
584464,2093
605197,2171
608482,2180
1024331,3684
944383,3397
484938,1727
1035153,3720
768816,2736
2056864,7426
374188,1338
365286,1308
1326120,4751
608152,2179
1694938,6096
864833,3107
1809285,6536
1523470,5479
1880893,6784
1010817,3640
1788822,6468
398190,1422
312212,1132
1401128,5035
401037,1437
1337261,4799
689624,2489
564829,2022
1026614,3692
1727536,6226
2092979,7550
982050,3534
1075446,3853
344558,1228
1619770,5821
1766662,6391
1960504,7066
991560,3572
1964024,7078
217208,765
1544747,5563
1936075,6982
1666471,5997
273602,984
52834,169
674984,2427
896882,3222
354407,1271
2007070,7232
696925,2510
299987,1091
1278729,4580
448990,1605
1983765,7151
1274841,4569
1092913,3908
1989148,7170
73058,233
457124,1634
154595,513
400344,1433
440632,1568
1784014,6452
1169163,4196
287536,1035
989343,3566
1645095,5922
1707585,6150
1230925,4445
1214082,4368
1528847,5502
449821,1609
677180,2438
686158,2474
1217570,4383
686620,2477
966620,3472
1991681,7179
1689641,6080
601942,2164
828414,2959
937230,3370
1551364,5583
902902,3237
220592,779
1975742,7117
824420,2941
870287,3124
1393253,5014
870289,3125
902301,3234
1992013,7181
185655,649
828737,2960
1722945,6207
1648556,5941
260314,937
1792159,6480
1011997,3643
1998550,7202
102963,329
1155470,4145
74204,242
525889,1876
1266325,4551
842328,3016
1624488,5842
806371,2858
166855,571
326438,1178
204057,718
651191,2340
119383,387
1246003,4502
1908375,6878
10371,35
639730,2296
1475791,5305
708080,2540
1360503,4894
1706270,6143
414954,1491
845051,3029
1236996,4468
367611,1319
444008,1586
176233,617
1409556,5063
1109328,3971
1849867,6675
543205,1935
1581253,5686
1136531,4073
1089957,3899
1112410,3980
837989,2997
1112414,3981
1023704,3681
596672,2151
1855710,6695
1965255,7083
307809,1117
80839,259
905938,3252
516163,1831
876933,3155
391301,1402
1167255,4192
419717,1504
808776,2869
1199860,4319
1817483,6574
315934,1141
646337,2320
1947014,7015
1259765,4534
2014398,7257
282044,1016
1176894,4220
1982191,7145
577530,2066
533215,1907
365617,1310
637018,2285
847749,3040
1652912,5954
91182,293
1865549,6736
1770588,6408
665529,2388
662758,2373
242845,864
662203,2371
1770586,6407
858578,3076
1827053,6604
1007782,3622
398504,1426
55124,173
1390000,5005
1428889,5137
1243186,4490
1080834,3868
143415,483
1616612,5809
2052720,7410
1146988,4110
913511,3282
330141,1191
812224,2892
1297877,4642
101726,325
1459217,5246
253178,904
1849226,6673
1174028,4210
1916497,6914
588529,2109
1597382,5743
1349624,4841
165790,563
833743,2978
631146,2272
1454086,5226
1789921,6474
807812,2864
1330734,4764
816045,2906
1119534,4009
1349992,4844
1912164,6892
921294,3311
1495702,5373
19249,65
1376755,4956
1473321,5291
1509877,5424
149248,499
1909761,6885
249151,888
1779722,6438
1267345,4552
158340,523
2007242,7233
43833,144
1511484,5432
1923108,6931
2007538,7236
880281,3169
2061189,7441
1756424,6347
1758663,6354
152460,508
1415184,5084
818521,2918
784566,2788
353958,1270
683399,2464
1968164,7094
1946929,7014
1446451,5198
854137,3057
197411,695
455359,1628
1206441,4343
2023353,7295
547435,1948
1204799,4336
199342,702
1318717,4709
659383,2358
1318711,4708
679139,2445
963275,3463
9565,33
113536,365
937009,3369
1361849,4901
708696,2542
1836866,6636
1360715,4896
573959,2053
1656756,5966
1574391,5664
1822329,6588
172233,600
1772512,6415
1776983,6431
1461877,5256
1293978,4625
1914254,6899
935954,3365
598945,2157
589448,2114
1475268,5302
1862124,6719
1901765,6858
1924952,6943
619064,2233
664979,2383
659961,2359
612957,2204
1606602,5769
1029542,3701
1969042,7097
1110499,3975
797787,2830
539562,1922
1346524,4828
67142,206
233174,823
1067745,3833
1401329,5036
1596719,5738
524698,1865
748917,2675
827389,2953
1123214,4025
1311549,4677
2019983,7284
529662,1893
1237753,4473
961328,3453
1349299,4838
1744199,6300
1186566,4258
1264051,4542
671931,2417
154922,514
1517885,5456
1473153,5290
1754909,6342
692554,2501
478999,1710
558950,1997
1989874,7171
720589,2587
747874,2667
591639,2127
1649682,5945
919935,3306
1288670,4616
690877,2494
495118,1766
973062,3506
536330,1914
1704146,6140
2048511,7388
266949,957
1318949,4711
404781,1451
1054327,3784
1027276,3693
1426125,5122
168811,583
1440397,5182
1743350,6295
1217774,4385
2052295,7408
968110,3478
436970,1555
905327,3249
153470,509
1359205,4890
1833519,6625
240423,850
195058,682
1436347,5166
493408,1759
434825,1548
53898,171
1752775,6333
771829,2746
357245,1280
485638,1732
812073,2891
806422,2860
745640,2657
682722,2461
2705,12
1955415,7045
1785546,6457
1631132,5865
1702399,6133
357306,1281
1087254,3888
791316,2812
1896760,6834
230971,812
1520290,5465
1330222,4763
473528,1690
97490,313
935776,3363
668484,2398
980947,3530
1196711,4307
1180872,4240
152250,507
1618257,5816
1868658,6744
307824,1118
1025037,3687
490983,1751
1440453,5183
1767476,6394
1078883,3861
979804,3528
947820,3410
1683668,6054
157752,519
1727,6
690012,2491
474279,1694
1162574,4175
264546,949
811009,2888
779535,2773
1254594,4525
814523,2902
1223310,4409
840146,3004
122203,401
1060904,3812
234830,831
659085,2356
1234713,4458
188157,661
1896995,6837
549101,1956
1016895,3663
1155253,4143
974401,3513
1322210,4730
665500,2387
1666800,5998
613835,2212
822384,2930
1961065,7069
1426952,5126
1388440,5001
1736670,6266
1351556,4856
1080969,3870
1670140,6012
1406300,5054
1929446,6956
473898,1692
1926243,6948
2036809,7339
1095309,3914
417669,1500
1244573,4499
1394108,5015
1863869,6730
1632922,5871
1558970,5607
311118,1128
1143027,4097
1325076,4746
740139,2646
1858909,6707
1513500,5438
9924,34
976932,3521
1136938,4074
989604,3568
1930513,6961
956305,3436
97393,312
373764,1337
1421737,5110
617592,2223
1958692,7058
646717,2321
1985523,7159
119808,392
669058,2405
912623,3279
969340,3485
759216,2711
1810761,6544
312794,1134
1903939,6862
1820085,6579
855159,3064
1438922,5173
877935,3158
1109827,3973
810833,2884
1495587,5372
1412390,5078
551143,1970
901374,3232
315369,1138
289544,1048
153860,510
921815,3316
605315,2173
1784999,6456
732769,2621
201239,707
1693328,6091
1099687,3931
1704953,6141
1195998,4300
1577478,5678
994461,3586
1191631,4288
1512542,5435
316335,1143
442925,1579
1228230,4431
1715394,6182
1155530,4146
1908834,6881
1853425,6687
1995388,7192
340699,1219
1183864,4251
1596880,5740
805298,2855
1334597,4782
1491001,5356
188906,662
510696,1818
